sample,P_mono,is_true
S200,0.77814,False
S200,0.88191,False
S200,0.78453,False
S200,0.47626,False
S200,0.18216,False
S200,0.74926,False
S200,0.68834,False
S200,0.01273,True
S200,0.36077,False
S200,0.95507,True
S200,0.73288,True
S200,0.61554,False
S200,0.78139,False
S200,0.79742,False
S200,0.09074,False
S200,0.80079,False
S200,0.50415,False
S200,0.63466,False
S200,0.30818,False
S200,0.23153,False
S200,0.08471,False
S200,0.63466,False
S200,0.30818,False
S200,0.5932,False
S200,0.84028,False
S200,0.78409,False
S200,0.36707,False
S200,0.93133,False
S200,0.64988,False
S200,0.51136,False
S200,0.7543,False
S200,0.40632,False
S200,0.37323,False
S200,0.51509,True
S200,0.9589,False
S200,0.5234,False
S200,0.97519,False
S200,0.37323,False
S200,0.37888,False
S200,0.62229,False
S200,0.57173,False
S200,0.69944,False
S200,0.16532,False
S200,0.62329,False
S200,0.80833,False
S200,0.08201,False
S200,0.99952,False
S200,0.96472,True
S200,0.47472,False
S200,0.36805,False
S200,0.10029,False
S200,0.69861,False
S200,0.76631,False
S200,0.46821,False
S200,0.04132,False
S200,0.98143,False
S200,0.9343,False
S200,0.26395,False
S200,0.04278,False
S200,0.77738,False
S200,0.50792,False
S200,0.77112,False
S200,0.17509,False
S200,0.77665,False
S200,0.20684,False
S200,0.47472,False
S200,0.15485,False
S200,0.77665,False
S200,0.93011,False
S200,0.07877,False
S200,0.87182,False
S200,0.18272,False
S200,0.93221,False
S200,0.09915,False
S200,0.77523,False
S200,0.84241,False
S200,0.96774,False
S200,0.84874,False
S200,0.45009,False
S200,0.79575,False
S200,0.41306,False
S200,0.51518,False
S200,0.36797,False
S200,0.65848,False
S200,0.88137,False
S200,0.99012,True
S200,0.94415,False
S200,0.92565,False
S200,0.76914,False
S200,0.75473,False
S200,0.3784,False
S200,0.82771,False
S200,0.28578,False
S200,0.93917,False
S200,0.74842,False
S200,0.6499,False
S200,0.69954,False
S200,0.77552,False
S200,0.28135,False
S200,0.15383,False
S200,0.9214,False
S200,0.79581,False
S200,0.61743,False
S200,0.21914,False
S200,0.24901,True
S200,0.60546,False
S200,0.63437,False
S200,0.549,False
S200,0.76013,False
S200,0.53136,False
S200,0.06484,False
S200,0.13178,False
S200,0.57023,False
S200,0.24998,False
S200,0.42074,False
S200,0.23541,False
S200,0.94914,True
S200,0.68716,False
S200,0.51145,False
S200,0.76681,False
S200,0.84241,False
S200,0.28054,False
S200,0.84352,False
S200,0.03086,False
S200,0.24681,True
S200,0.61039,False
S200,0.62145,False
S200,0.18703,False
S200,0.92302,True
S200,0.45009,True
S200,0.88137,False
S200,0.59598,False
S200,0.60038,False
S200,0.40552,False
S200,0.92606,False
S200,0.93759,True
S200,0.34401,False
S200,0.79408,False
S200,0.66627,False
S200,0.28082,False
S200,0.01307,False
S200,0.7562,False
S200,0.47047,False
S200,0.96693,False
S200,0.15466,False
S200,0.845,False
S200,0.79008,True
S200,0.21236,False
S200,0.95267,False
S200,0.5371,False
S200,0.97622,False
S200,0.22587,False
S200,0.38748,False
S200,0.94632,True
S200,0.90398,False
S200,0.91064,False
S200,0.18998,False
S200,0.91073,False
S200,0.9954,True
S200,0.73954,False
S200,0.6922,False
S200,0.47329,False
S200,0.02443,True
S200,0.36045,False
S200,0.40759,False
S200,0.04074,False
S200,0.848,False
S200,0.92262,False
S200,0.03143,False
S200,0.79105,False
S200,0.52799,False
S200,0.16835,False
S200,0.71961,False
S200,0.72379,False
S200,0.17728,False
S200,0.10345,False
S200,0.23929,False
S200,0.65106,False
S200,0.7175,False
S200,0.41047,False
S200,0.56935,False
S200,0.34635,False
S200,0.41711,False
S200,0.17164,False
S200,0.87256,False
S200,0.90768,False
S200,0.95504,False
S200,0.37369,False
S200,0.98109,False
S200,0.44969,False
S200,0.79648,False
S200,0.24739,False
S200,0.21123,False
S200,0.52798,False
S200,0.37815,False
S200,0.68928,False
S200,0.68584,True
S200,0.15403,False
S200,0.09125,False
S200,0.48171,False
S200,0.95321,False
S200,0.51069,False
S200,0.53237,False
S200,0.48708,False
S200,0.71607,False
S200,0.9407,False
S200,0.97483,False
S200,0.56274,False
S200,0.43473,False
S200,0.7331,False
S200,0.51601,False
S200,0.93411,False
S200,0.79686,False
S200,0.61728,False
S200,0.60948,False
S200,0.95219,False
S200,0.16786,False
S200,0.37753,False
S200,0.60133,False
S200,0.82834,False
S200,0.47857,False
S200,0.62832,False
S200,0.59775,False
S200,0.59327,False
S200,0.11335,False
S200,0.03074,False
S200,0.87339,False
S200,0.3207,False
S200,0.6958,False
S200,0.03074,False
S200,0.85568,False
S200,0.5308,False
S200,0.61466,False
S200,0.95906,False
S200,0.26446,False
S200,0.41241,False
S200,0.21813,False
S200,0.62277,False
S200,0.53715,False
S200,0.71903,False
S200,0.68959,False
S200,0.60196,False
S200,0.64728,False
S200,0.82442,True
S200,0.23815,False
S200,0.45494,False
S200,0.56358,False
S200,0.86033,False
S200,0.28602,False
S200,0.8125,False
S200,0.90663,False
S200,0.41308,False
S200,0.50196,False
S200,0.54686,True
S200,0.37018,False
S200,0.7814,False
S200,0.5248,False
S200,0.0425,False
S200,0.51525,False
S200,0.24951,False
S200,0.18633,False
S200,0.97643,False
S200,0.72386,False
S200,0.68498,False
S200,0.82812,True
S200,0.64476,False
S200,0.95281,False
S200,0.68498,False
S200,0.36691,False
S200,0.81465,False
S200,0.03656,False
S200,0.3065,False
S200,0.51462,False
S200,0.4367,False
S200,0.95918,False
S200,0.3065,False
S200,0.76945,False
S200,0.39522,False
S200,0.79691,False
S200,0.97544,False
S200,0.77743,False
S200,0.36751,False
S200,0.60492,False
S200,0.92412,False
S200,0.22619,False
S200,0.17956,False
S200,0.15538,False
S200,0.48022,False
S200,0.82213,False
S200,0.95311,False
S200,0.85164,False
S200,0.61739,False
S200,0.84089,False
S200,0.41711,False
S200,0.17164,False
S200,0.89285,False
S200,0.13434,False
S200,0.12409,False
S200,0.85023,False
S200,0.19189,False
S200,0.90768,False
S200,0.09048,False
S200,0.37369,False
S200,0.50948,False
S200,0.65888,False
S200,0.63391,False
S200,0.44969,False
S200,0.38697,False
S200,0.10401,False
S200,0.09125,False
S200,0.63158,False
S200,0.23886,False
S200,0.68584,False
S200,0.85134,False
S200,0.21914,False
S200,0.95321,False
S200,0.85293,False
S200,0.33017,False
S200,0.13827,False
S200,0.93059,False
S200,0.85293,False
S200,0.62593,False
S200,0.86329,True
S200,0.25831,False
S200,0.79925,False
S200,0.37807,False
S200,0.77057,False
S200,0.88153,False
S200,0.55013,False
S200,0.88153,False
S200,0.94565,False
S200,0.23521,False
S200,0.48172,False
S200,0.59654,False
S200,0.45404,False
S200,0.36688,False
S200,0.618,False
S200,0.21501,False
S200,0.3067,False
S200,0.93675,False
S200,0.0217,False
S200,0.58113,False
S200,0.33969,False
S200,0.6179,False
S200,0.81023,False
S200,0.68722,False
S200,0.04906,False
S200,0.50351,False
S200,0.62121,False
S200,0.1766,False
S200,0.99031,False
S200,0.76273,False
S200,0.59634,False
S200,0.90304,False
S200,0.65202,False
S200,0.95349,False
S200,0.59454,False
S200,0.56293,False
S200,0.81723,True
S200,0.84191,False
S200,0.95349,True
S200,0.30688,False
S2000,0.56218,False
S2000,0.66848,False
S2000,0.99665,False
S2000,0.44294,False
S2000,0.76781,False
S2000,0.92787,False
S2000,0.2895,False
S2000,0.25935,True
S2000,0.86858,False
S2000,0.63943,False
S2000,0.59626,False
S2000,0.93678,True
S2000,0.285,False
S2000,0.99948,True
S2000,0.78346,True
S2000,0.90945,False
S2000,0.52746,False
S2000,0.72053,False
S2000,0.67693,False
S2000,0.13788,False
S2000,0.87254,False
S2000,0.81109,False
S2000,0.95387,True
S2000,0.56152,False
S2000,0.71268,False
S2000,0.71078,False
S2000,0.78313,False
S2000,0.54715,False
S2000,0.94752,False
S2000,0.22605,False
S2000,0.25229,False
S2000,0.34919,False
S2000,0.78581,False
S2000,0.56017,False
S2000,0.2016,False
S2000,0.49989,False
S2000,0.94098,False
S2000,0.15896,False
S2000,0.30423,False
S2000,0.32526,False
S2000,0.40153,False
S2000,0.83015,False
S2000,0.54477,False
S2000,0.49865,False
S2000,0.98962,True
S2000,0.63837,False
S2000,0.66865,False
S2000,0.71437,False
S2000,0.9667,False
S2000,0.17191,False
S2000,0.8047,False
S2000,0.05079,False
S2000,0.12424,False
S2000,0.0181,False
S2000,0.6972,False
S2000,0.55119,False
S2000,0.21068,False
S2000,0.75534,False
S2000,0.59632,False
S2000,0.81543,False
S2000,0.59831,False
S2000,0.52672,False
S2000,0.19209,False
S2000,0.02423,False
S2000,0.64453,False
S2000,0.98173,True
S2000,0.40254,False
S2000,0.12605,False
S2000,0.63397,False
S2000,0.99663,False
S2000,0.71077,False
S2000,0.96671,False
S2000,0.72593,False
S2000,0.65749,False
S2000,0.76591,False
S2000,0.24161,False
S2000,0.9115,False
S2000,0.4441,False
S2000,0.36432,False
S2000,0.17944,False
S2000,0.99379,True
S2000,0.31874,False
S2000,0.95014,False
S2000,1.0,False
S2000,0.96503,True
S2000,0.34067,False
S2000,0.57721,False
S2000,0.46373,False
S2000,0.62288,False
S2000,0.76838,False
S2000,0.54509,False
S2000,0.91269,False
S2000,0.4426,False
S2000,0.78583,False
S2000,0.17153,False
S2000,0.72775,False
S2000,0.95285,False
S2000,0.10701,False
S2000,0.71578,False
S2000,0.26718,False
S2000,0.09722,False
S2000,0.69543,False
S2000,0.93106,False
S2000,0.55576,False
S2000,0.33245,False
S2000,0.1478,False
S2000,0.58994,False
S2000,0.44293,False
S2000,0.43127,False
S2000,0.99962,True
S2000,0.4555,False
S2000,0.39478,False
S2000,0.97938,False
S2000,0.40659,False
S2000,0.9729,False
S2000,0.76709,False
S2000,0.54856,False
S2000,0.80462,False
S2000,0.65642,False
S2000,0.953,False
S2000,0.48878,False
S2000,0.33537,False
S2000,0.05263,False
S2000,0.61648,False
S2000,0.62821,False
S2000,0.12447,False
S2000,0.85095,False
S2000,0.41629,False
S2000,0.80627,False
S2000,0.86416,False
S2000,0.15458,False
S2000,0.1757,False
S2000,0.74666,False
S2000,0.85418,False
S2000,0.95681,False
S2000,0.62482,True
S2000,0.88404,False
S2000,0.53468,False
S2000,0.92811,False
S2000,0.94704,False
S2000,0.05025,False
S2000,0.76494,False
S2000,0.10725,False
S2000,0.48855,False
S2000,0.98318,False
S2000,0.32066,False
S2000,0.0757,False
S2000,0.84492,False
S2000,0.04682,False
S2000,0.15625,False
S2000,0.11295,False
S2000,0.7493,False
S2000,0.88951,False
S2000,0.54154,False
S2000,0.80831,False
S2000,0.49523,False
S2000,0.95077,False
S2000,0.76993,False
S2000,0.37878,False
S2000,0.96644,False
S2000,0.4957,False
S2000,0.28857,False
S2000,0.22648,False
S2000,0.12283,False
S2000,0.24131,False
S2000,0.71609,False
S2000,0.33336,False
S2000,0.98244,True
S2000,0.01012,False
S2000,0.39724,False
S2000,0.99391,False
S2000,0.28319,False
S2000,0.45604,False
S2000,0.99982,False
S2000,0.84401,False
S2000,1.0,False
S2000,0.16501,False
S2000,0.11109,False
S2000,0.27046,False
S2000,0.0465,False
S2000,0.2317,False
S2000,0.80286,False
S2000,0.17577,False
S2000,0.27922,False
S2000,0.25908,False
S2000,0.25188,False
S2000,0.01863,False
S2000,0.91185,False
S2000,0.26718,False
S2000,0.05222,False
S2000,0.32079,False
S2000,0.0099,False
S2000,0.95581,False
S2000,0.77801,False
S2000,0.83787,False
S2000,0.93057,False
S2000,0.53834,False
S2000,0.78492,True
S2000,0.96637,False
S2000,0.99837,True
S2000,0.91256,True
S2000,0.87669,False
S2000,0.59235,False
S2000,0.24108,False
S2000,0.98891,False
S2000,0.69654,False
S2000,0.58988,False
S2000,0.86873,False
S2000,0.34906,False
S2000,0.69721,False
S2000,0.44722,False
S2000,0.09591,False
S2000,0.61543,False
S2000,0.07599,False
S2000,0.39783,False
S2000,0.95622,False
S2000,0.88059,False
S2000,0.57738,False
S2000,0.74848,False
S2000,0.17131,False
S2000,0.84413,False
S2000,0.08021,False
S2000,0.55861,False
S2000,0.98414,True
S2000,0.40046,False
S2000,0.25502,False
S2000,0.40125,False
S2000,0.02889,False
S2000,0.23974,False
S2000,0.28118,False
S2000,0.64011,False
S2000,0.78551,False
S2000,0.55102,False
S2000,0.36505,False
S2000,0.69672,False
S2000,0.62792,False
S2000,0.84453,False
S2000,0.99412,True
S2000,0.77803,False
S2000,0.8807,False
S2000,0.15,False
S2000,0.50979,False
S2000,0.64517,False
S2000,0.98809,False
S2000,0.57038,False
S2000,0.86364,False
S2000,0.51635,False
S2000,0.99899,False
S2000,0.16591,False
S2000,0.72511,False
S2000,0.49459,False
S2000,0.91956,False
S2000,0.93652,False
S2000,0.59585,False
S2000,0.56119,False
S2000,0.21178,False
S2000,0.18012,False
S2000,0.9323,False
S2000,0.12381,False
S2000,0.04724,False
S2000,0.28425,False
S2000,0.83838,False
S2000,0.57905,False
S2000,0.15125,False
S2000,0.04844,False
S2000,0.4167,False
S2000,0.05637,False
S2000,0.68154,False
S2000,0.11465,False
S2000,0.52669,False
S2000,0.01891,False
S2000,0.61309,False
S2000,0.00471,False
S2000,0.9007,False
S2000,0.72109,False
S2000,0.99984,True
S2000,0.93868,False
S2000,0.20186,False
S2000,0.75542,False
S2000,0.99402,False
S2000,0.55491,False
S2000,0.84973,False
S2000,0.15729,False
S2000,0.45773,False
S2000,0.93097,False
S2000,0.74899,False
S2000,0.51076,False
S2000,0.04779,False
S2000,0.86023,False
S2000,0.82263,False
S2000,0.28031,False
S2000,0.47606,False
S2000,0.84987,False
S2000,0.68615,False
S2000,0.99998,True
S2000,0.47548,False
S2000,0.45773,False
S2000,0.70492,False
S2000,0.22344,False
S2000,0.28535,False
S2000,0.50089,False
S2000,0.59916,False
S2000,0.31997,False
S2000,0.33762,False
S2000,0.41514,False
S2000,0.11355,False
S2000,0.99985,True
S2000,0.53706,False
S2000,0.17005,False
S2000,0.6471,False
S2000,0.41655,False
S2000,0.85991,False
S2000,0.20434,False
S2000,0.85592,False
S2000,0.87568,True
S2000,0.40792,False
S2000,0.01573,False
S2000,0.06524,False
S2000,0.99685,True
S2000,0.9988,True
S2000,0.43223,False
S2000,0.57644,False
S2000,0.99953,False
S2000,0.94083,False
S2000,0.81675,False
S2000,0.95024,True
S2000,0.14725,False
S2000,0.80749,False
S2000,0.7501,False
S2000,0.84292,False
S2000,0.78462,False
S2000,0.8452,False
S2000,0.98789,False
S2000,0.05583,False
S2000,0.82389,False
S2000,0.20433,False
S2000,0.99418,True
S2000,0.29215,False
S2000,0.40332,False
S2000,0.43607,False
S2000,0.93751,False
S2000,0.98817,False
S2000,0.37773,False
S2000,0.99574,True
S2000,0.98766,False
S2000,0.78493,False
S2000,0.16039,False
S2000,0.60045,False
S2000,1.0,True
S2000,0.58868,False
S2000,0.86464,False
S2000,0.89046,False
S2000,1.0,True
S2000,0.96677,False
S2000,0.08065,False
S2000,0.56994,False
S2000,0.68176,False
S2000,0.27893,False
S2000,0.85602,False
S2000,0.99393,False
S2000,0.8421,False
S2000,0.60408,False
S2000,0.83835,False
S2000,0.66621,False
S2000,0.41254,False
S2000,0.72463,False
S2000,0.96621,False
S2000,0.30738,False
S2000,0.90964,False
S2000,0.30574,False
S2000,0.52799,False
S2000,0.96533,False
S2000,0.44582,False
S2000,0.15508,False
S2000,0.54249,False
S2000,0.16612,False
S2000,0.99851,False
S2000,0.56062,False
S2000,0.86285,False
S2000,0.11534,False
S2000,0.47594,False
S2000,0.87592,False
S2000,0.29146,False
S2000,0.84218,False
S2000,0.61486,False
S2000,0.87423,False
S2000,0.97302,True
S2000,0.86091,False
S2000,0.22276,False
S2000,0.00938,False
S2000,0.28115,False
S2000,0.52711,False
S2000,0.32552,False
S2000,0.19125,False
S2000,0.33963,False
S2000,0.43306,False
S2000,0.17495,False
S2000,0.80855,False
S2000,0.11112,False
S2000,0.91234,False
S2000,0.9837,False
S2000,0.51572,False
S2000,0.5259,False
S2000,0.84868,False
S2000,0.40549,False
S2000,0.40244,False
S2000,0.60356,False
S2000,0.61385,False
S2000,0.70419,False
S2000,0.96185,False
S2000,0.44624,False
S2000,0.23156,False
S2000,0.19017,False
S2000,0.72365,False
S2000,0.71993,False
S2000,0.40431,False
S2000,0.0242,False
S2000,0.57819,False
S2000,0.99965,False
S2000,0.74709,False
S2000,0.49633,False
S2000,0.27166,False
S2000,0.87776,False
S2000,0.40057,False
S2000,0.99902,False
S2000,0.01897,False
S2000,0.68462,False
S2000,0.01574,False
S2000,0.43596,False
S2000,0.83726,False
S2000,0.87457,False
S2000,0.70238,False
S2000,0.68665,False
S2000,0.9996,True
S2000,0.81455,False
S2000,0.49198,False
S2000,0.90582,False
S2000,0.67584,False
S2000,0.82827,False
S2000,0.64721,False
S2000,0.46517,False
S2000,0.45698,False
S2000,0.85312,False
S2000,0.95087,True
S2000,0.04636,False
S2000,0.5918,False
S2000,0.25558,False
S2000,0.16685,False
S2000,0.61435,False
S2000,0.99996,False
S2000,0.06431,False
S2000,0.93744,False
S2000,0.66745,False
S2000,0.97328,False
S2000,0.96272,True
S2000,0.68862,False
S2000,0.44973,False
S2000,0.2261,False
S2000,0.06717,False
S2000,1.0,False
S2000,0.13887,False
S2000,0.54577,False
S2000,0.98155,False
S2000,0.62431,False
S2000,0.39476,False
S2000,0.95639,False
S2000,0.77134,False
S2000,0.2336,False
S2000,0.24089,False
S2000,0.40264,False
S2000,0.72691,False
S2000,0.00446,False
S2000,0.47542,False
S2000,0.99687,False
S2000,0.98823,False
S2000,0.41369,False
S2000,0.86151,False
S2000,0.4472,False
S2000,0.99954,False
S2000,0.4499,False
S2000,0.35122,False
S2000,0.48115,False
S2000,0.85393,False
S2000,0.87119,False
S2000,0.49755,False
S2000,0.40144,False
S2000,0.76995,False
S2000,0.97998,False
S2000,0.62264,False
S2000,0.37772,False
S2000,0.80286,False
S2000,0.9895,False
S2000,0.02922,False
S2000,0.49483,False
S2000,0.90077,False
S2000,0.45604,False
S2000,0.99866,False
S2000,0.37696,False
S2000,0.7227,False
S2000,0.22073,False
S2000,0.23152,False
S2000,0.81585,False
S2000,0.22343,False
S2000,0.34928,False
S2000,0.49483,False
S2000,0.81155,False
S2000,0.81151,False
S2000,0.98998,False
S2000,0.12604,False
S2000,0.5454,False
S2000,0.40773,False
S2000,0.88422,False
S2000,0.9662,True
S2000,0.17674,False
